zip	numberOfStdevsFromMean
55330	0.1607517456014482
20851	-0.372844334258093
46214	-0.224623200963776
20852	1.998693798450979
93901	2.0876264784275693
55331	-0.08628347655574681
46220	0.0817004745111458
46221	-0.2345046098500638
20866	-0.28391165428150283
78610	-0.3432001075992296
78611	-0.18509756541862482
55328	-0.33331869871294184
78613	1.0797227720262135
46229	0.1607517456014482
78615	-0.4123699698032442
17350	-0.31355588094036624
46228	-0.3629629253718052
55325	-0.4123699698032442
46227	1.0994855897987892
78617	-0.4123699698032442
46226	-0.2048603831912004
46225	-0.3827257431443808
55320	-0.3530815164855174
46224	-0.2147417920774882
55321	-0.33331869871294184
20860	-0.3827257431443808
55322	-0.4123699698032442
20861	-0.4024885609169564
17356	-0.17521615653233702
46222	0.1113447011700092
06409	-0.3827257431443808
06403	-0.3926071520306686
93933	-0.26414883650892723
55350	0.1607517456014482
06405	0.6251779632569748
93930	-0.26414883650892723
46231	-0.3926071520306686
06404	-0.4123699698032442
32580	-0.3629629253718052
17360	-0.3926071520306686
78602	-0.0171136143517322
20837	-0.372844334258093
20832	1.000671500935911
55354	-0.4123699698032442
93926	-0.3926071520306686
46234	-0.3827257431443808
17368	-0.3926071520306686
32583	-0.3926071520306686
55355	-0.2147417920774882
93924	-0.3827257431443808
55352	-0.3827257431443808
46236	-0.2147417920774882
55353	-0.4123699698032442
46235	-0.3629629253718052
84157	-0.026995023238020003
06401	-0.10604629432832241
93923	-0.0171136143517322
17365	-0.4024885609169564
17364	-0.4024885609169564
55358	-0.3827257431443808
46237	2.3247802916984766
78606	-0.3827257431443808
55359	-0.3827257431443808
17363	-0.3629629253718052
55356	-0.4024885609169564
17362	-0.3530815164855174
93927	-0.3926071520306686
46239	-0.3629629253718052
17361	-0.2345046098500638
32570	0.121226110056297
93920	-0.4024885609169564
55340	-0.4024885609169564
46240	-0.0665206587831712
93921	-0.3926071520306686
46241	-0.026995023238020003
55349	-0.3530815164855174
32579	-0.372844334258093
20841	-0.4123699698032442
55342	-0.4123699698032442
55343	0.3979055588723554
32571	-0.08628347655574681
55344	0.3089728788957652
55345	-0.224623200963776
55346	-0.3926071520306686
17372	-0.372844334258093
32578	0.3287356966683408
55347	-0.3530815164855174
32566	-0.0467578410105956
32565	-0.372844334258093
32563	-0.18509756541862482
32561	0.170633154487736
32569	-0.27403024539521503
93953	-0.4123699698032442
93955	-0.30367447205407844
93950	-0.14557192987347362
32550	-0.076402067669459
93944	-0.4123699698032442
93940	2.8188507360128665
32541	0.1607517456014482
55311	-0.26414883650892723
55310	-0.4123699698032442
55313	0.4275497855312188
32544	-0.3629629253718052
55314	-0.4123699698032442
32542	-0.19497897430491262
55317	0.1508703367151604
32548	-0.007232205465444402
55316	-0.13569052098718581
32547	1.4749791274777255
55318	-0.16533474764604922
39365	-0.31355588094036624
39367	-0.28391165428150283
55304	-0.13569052098718581
32531	-0.4024885609169564
55303	-0.007232205465444402
32534	-0.29379306316779064
55302	-0.3530815164855174
55301	-0.3629629253718052
32533	-0.32343728982665404
55308	-0.3629629253718052
32536	0.1311075189425848
55307	-0.372844334258093
32535	-0.3827257431443808
55306	-0.31355588094036624
55305	0.4868382388489456
32539	0.0817004745111458
55309	-0.32343728982665404
93960	-0.3629629253718052
32526	-0.33331869871294184
43301	-0.19497897430491262
43302	1.45521630970515
32522	-0.4024885609169564
46290	0.269447243350614
43310	-0.4024885609169564
43314	-0.4123699698032442
32514	1.899879709588101
09244	-0.4123699698032442
43311	0.2793286522369018
43318	-0.4123699698032442
32511	-0.4123699698032442
43315	-0.3926071520306686
43316	-0.3827257431443808
32512	-0.3432001075992296
32504	2.986834687079759
32505	-0.25426742762263943
43324	-0.4024885609169564
32502	-0.25426742762263943
32503	1.4354534919325743
32508	-0.4123699698032442
32506	-0.19497897430491262
43321	-0.4123699698032442
32507	-0.27403024539521503
43326	-0.13569052098718581
32501	1.7911842118389352
69044	-0.4123699698032442
78681	1.2971137675245452
78676	-0.29379306316779064
43334	-0.4123699698032442
43331	-0.4123699698032442
43332	-0.4123699698032442
43338	-0.2048603831912004
23919	-0.4024885609169564
91766	-0.15545333875976142
91765	0.1014632922837214
91764	-0.3530815164855174
18847	-0.3432001075992296
91763	-0.007232205465444402
18848	0.022412021193419
91762	-0.19497897430491262
91761	-0.33331869871294184
23921	-0.4123699698032442
83011	-0.4123699698032442
34731	-0.4024885609169564
83012	-0.4123699698032442
34734	-0.4123699698032442
18840	2.1864405672904472
83013	-0.4123699698032442
47832	-0.4123699698032442
47834	-0.056639249896883404
44001	-0.09616488544203461
23927	-0.3827257431443808
47838	-0.4123699698032442
44003	-0.26414883650892723
34736	-0.3629629253718052
44004	0.6449407810295503
83014	-0.3530815164855174
23924	-0.3629629253718052
23923	-0.3432001075992296
34737	-0.4123699698032442
23922	-0.3530815164855174
91775	-0.3926071520306686
91776	0.5560081010529602
39302	-0.4024885609169564
91770	0.0915818833974336
39301	2.542171287196808
10470	-0.3530815164855174
91773	0.2990914700094774
18834	-0.3629629253718052
10471	-0.10604629432832241
39305	-0.2345046098500638
83001	0.3386171055546286
10473	-0.14557192987347362
23930	-0.3629629253718052
83002	-0.26414883650892723
34744	0.2101587900328872
10472	-0.27403024539521503
49969	-0.4123699698032442
34743	-0.3827257431443808
10475	-0.08628347655574681
18830	-0.4123699698032442
49968	-0.3926071520306686
34742	-0.4123699698032442
10474	-0.3629629253718052
39309	-0.4123699698032442
09175	-0.4123699698032442
34741	2.1370335228590083
91767	2.048100842882418
91768	-0.28391165428150283
39307	-0.26414883650892723
91769	-0.3629629253718052
23937	-0.4123699698032442
34748	2.0678636606549934
34747	0.4374311944175066
23936	-0.372844334258093
34746	-0.2048603831912004
44021	-0.3629629253718052
91780	-0.2443860187363516
91784	-0.4024885609169564
91786	1.7318957585212085
09180	-0.3432001075992296
47850	-0.4123699698032442
34711	1.1291298164576526
44026	-0.16533474764604922
34714	-0.30367447205407844
44028	-0.4024885609169564
23901	0.1409889278288726
34715	-0.3432001075992296
44022	-0.17521615653233702
44023	-0.15545333875976142
44024	0.6449407810295503
91791	-0.372844334258093
91790	1.109366998685077
18854	-0.372844334258093
91792	-0.2147417920774882
47846	-0.4123699698032442
91789	-0.2443860187363516
47842	-0.32343728982665404
47841	-0.3926071520306686
18853	-0.3629629253718052
44017	-0.224623200963776
44011	0.1014632922837214
23917	-0.372844334258093
44012	-0.2048603831912004
39350	-0.0368764321243078
39355	-0.32343728982665404
47871	-0.4123699698032442
39359	-0.3827257431443808
47872	-0.224623200963776
47874	-0.4123699698032442
47879	-0.3926071520306686
48475	-0.3926071520306686
39341	-0.33331869871294184
39342	-0.4024885609169564
48473	-0.27403024539521503
39345	-0.3530815164855174
48471	-0.2147417920774882
23974	-0.3629629253718052
23970	0.012530612307131199
39332	-0.4123699698032442
10460	0.0421748389659946
39330	-0.3926071520306686
23947	-0.3827257431443808
11518	-0.25426742762263943
23944	-0.372844334258093
11514	-0.15545333875976142
10469	0.3484985144409164
11516	0.0619376567385702
10467	6.297106663986173
11510	0.121226110056297
10468	0.1805145633740238
10465	-0.0368764321243078
10466	0.6251779632569748
10463	0.9315016387318965
10464	-0.372844334258093
10461	5.061930553200198
39339	-0.27403024539521503
10462	0.4275497855312188
47882	-0.19497897430491262
23955	-0.4123699698032442
11509	-0.4123699698032442
45501	-0.372844334258093
45502	-0.2048603831912004
23958	-0.4024885609169564
45503	0.318854287782053
11507	-0.28391165428150283
10458	0.6054151454843992
10459	-0.11592770321461021
10454	-0.09616488544203461
10455	-0.28391165428150283
11501	3.846517260186798
10456	-0.10604629432832241
23950	-0.4024885609169564
10457	2.502645651651657
45504	0.5263638743940968
39328	-0.3827257431443808
39327	-0.4024885609169564
23952	-0.4123699698032442
10451	1.405809265273711
45505	0.3386171055546286
10452	-0.25426742762263943
45506	-0.3926071520306686
39325	-0.4123699698032442
23954	-0.4123699698032442
10453	0.1805145633740238
11530	3.332683998099832
06498	-0.31355588094036624
84143	0.6943478254609894
17313	-0.13569052098718581
17311	-0.4123699698032442
48446	0.7536362787787162
46303	-0.31355588094036624
46304	0.2793286522369018
11535	-0.4123699698032442
48444	-0.30367447205407844
46307	1.1192484075713647
06492	1.3168765852971207
84148	-0.32343728982665404
48442	-0.29379306316779064
17319	-0.3530815164855174
48441	-0.3629629253718052
48440	-0.4123699698032442
17317	-0.4123699698032442
17316	-0.27403024539521503
17315	-0.2147417920774882
17314	-0.4024885609169564
48437	-0.4123699698032442
48438	-0.3629629253718052
20895	0.4077869677586432
48439	2.729918056036276
11520	0.220040198919175
84132	4.775369695497851
20892	-0.27403024539521503
48433	-0.10604629432832241
48430	0.2002773811465994
17307	-0.3629629253718052
17309	-0.3926071520306686
17304	-0.3827257431443808
17303	-0.4123699698032442
11556	-0.4123699698032442
48468	-0.4123699698032442
48469	-0.4123699698032442
11557	0.4275497855312188
17331	1.1390112253439404
48466	-0.4024885609169564
46327	-0.3926071520306686
84120	0.6449407810295503
11554	2.146914931745296
48467	-0.4123699698032442
46321	3.7477031713239195
11552	-0.0171136143517322
22853	-0.3827257431443808
20882	-0.3926071520306686
11553	-0.2443860187363516
46322	0.1903959722603116
84121	0.3386171055546286
22851	-0.4123699698032442
46323	-0.3629629253718052
84124	2.0184566162235544
11550	0.2398030166917506
84123	0.6745850076884138
46324	-0.2048603831912004
20886	-0.125809112100898
84128	-0.3629629253718052
20889	-0.056639249896883404
84129	-0.29379306316779064
11558	-0.31355588094036624
11559	0.0817004745111458
48461	-0.372844334258093
17339	0.0520562478522824
48460	-0.4123699698032442
46320	0.5263638743940968
48463	-0.3926071520306686
48462	-0.31355588094036624
48455	-0.3432001075992296
91701	-0.33331869871294184
11545	-0.2147417920774882
48457	-0.3827257431443808
17320	-0.372844334258093
91702	-0.2345046098500638
48458	-0.26414883650892723
17321	-0.4024885609169564
84113	-0.2443860187363516
20874	0.4275497855312188
46312	0.1014632922837214
84112	0.3583799233272042
46310	-0.19497897430491262
84111	-0.125809112100898
20872	-0.19497897430491262
17324	-0.4123699698032442
20871	-0.4024885609169564
46311	0.5066010566215212
91706	0.1113447011700092
11542	1.1488926342302281
84117	0.1014632922837214
20878	0.022412021193419
84116	-0.33331869871294184
20877	0.3089728788957652
20876	0.0520562478522824
91709	-0.125809112100898
84115	-0.2443860187363516
84114	-0.4123699698032442
11547	-0.3629629253718052
11548	-0.26414883650892723
11549	-0.4123699698032442
84119	-0.026995023238020003
20879	-0.0665206587831712
84118	-0.15545333875976142
46319	-0.31355588094036624
17325	0.9216202298456088
48450	-0.3432001075992296
17327	-0.3926071520306686
91711	0.022412021193419
17329	-0.4123699698032442
91710	0.4374311944175066
48451	-0.32343728982665404
48453	-0.30367447205407844
84107	2.799087918240291
84108	0.4571940121900822
84109	-0.11592770321461021
84103	0.1805145633740238
84104	-0.3629629253718052
22835	-0.2048603831912004
84105	-0.08628347655574681
84106	0.3781427410997798
11575	-0.28391165428150283
06455	-0.4024885609169564
84101	-0.2048603831912004
84102	1.4453349008188623
11572	1.257588131979394
11579	-0.3629629253718052
06450	0.2892100611231896
34771	-0.3926071520306686
06451	0.4967196477352334
11577	0.0817004745111458
11576	1.504623354136589
34772	-0.3926071520306686
34770	-0.4123699698032442
91722	-0.25426742762263943
11570	2.680511011604837
06457	2.986834687079759
11571	-0.2443860187363516
18801	-0.2345046098500638
06459	-0.4123699698032442
22849	-0.4024885609169564
11569	-0.4123699698032442
22844	-0.3827257431443808
22846	-0.4123699698032442
34786	-0.2443860187363516
06467	-0.3926071520306686
34787	-0.056639249896883404
11561	0.4473126033037944
34788	-0.09616488544203461
22842	-0.3827257431443808
11563	0.5757709188255358
11566	0.2793286522369018
11565	-0.2147417920774882
06460	1.3860464475011354
11568	-0.10604629432832241
91724	-0.3530815164855174
34785	-0.3827257431443808
91723	0.9315016387318965
06461	-0.372844334258093
91732	-0.32343728982665404
91733	-0.16533474764604922
91730	0.7931619143238674
91731	-0.09616488544203461
06469	-0.4123699698032442
06468	-0.13569052098718581
11560	-0.3629629253718052
34759	-0.33331869871294184
22812	-0.372844334258093
22811	-0.4123699698032442
34758	-0.3926071520306686
22815	-0.3432001075992296
06470	-0.076402067669459
06471	-0.3629629253718052
06472	-0.4024885609169564
06473	0.368261332213492
48423	-0.056639249896883404
91737	-0.372844334258093
11598	0.2002773811465994
48422	-0.3530815164855174
91739	-0.31355588094036624
48429	-0.31355588094036624
06475	0.4473126033037944
48428	-0.4123699698032442
11596	-0.13569052098718581
48427	-0.3629629253718052
06477	-0.15545333875976142
06478	-0.31355588094036624
18822	-0.4123699698032442
18821	-0.3926071520306686
06479	-0.30367447205407844
11590	0.2793286522369018
18823	-0.4123699698032442
91740	0.1508703367151604
48420	-0.28391165428150283
18826	-0.4024885609169564
91741	0.1805145633740238
48421	-0.4123699698032442
91744	-0.2345046098500638
47807	0.5461266921666724
48419	-0.4123699698032442
34769	0.0619376567385702
47809	-0.3926071520306686
06480	-0.3432001075992296
22827	-0.33331869871294184
47803	-0.18509756541862482
47804	0.6745850076884138
47805	-0.4123699698032442
91748	0.220040198919175
06484	0.4769568299626578
34761	0.9512644565044721
06482	-0.3926071520306686
91746	-0.3629629253718052
47801	-0.4123699698032442
47802	1.0303157275947745
48413	0.0915818833974336
91745	-0.0171136143517322
06483	-0.32343728982665404
48416	-0.372844334258093
06488	0.3979055588723554
48415	-0.32343728982665404
06489	0.2892100611231896
22821	-0.3926071520306686
06487	-0.4123699698032442
91750	-0.18509756541862482
18812	-0.4123699698032442
11580	0.8425689587553064
11581	0.170633154487736
18810	-0.26414883650892723
91754	1.3465208119559842
18817	-0.4024885609169564
18816	-0.4123699698032442
91755	-0.33331869871294184
91752	-0.3827257431443808
18818	-0.4123699698032442
41260	-0.4123699698032442
46356	-0.29379306316779064
33755	-0.09616488544203461
54107	-0.4024885609169564
33759	0.0915818833974336
54106	-0.3827257431443808
78962	-0.3926071520306686
33756	3.9848569845948267
41265	-0.4123699698032442
41267	-0.4024885609169564
46350	0.6745850076884138
46352	-0.3827257431443808
46368	0.2398030166917506
46366	-0.3827257431443808
32693	-0.32343728982665404
78956	-0.3827257431443808
32696	-0.17521615653233702
33744	-0.30367447205407844
78957	-0.31355588094036624
46360	0.8722131854141698
33777	0.2793286522369018
33776	-0.30367447205407844
33774	0.1508703367151604
33773	-0.17521615653233702
33772	0.012530612307131199
33771	0.0322934300797068
33770	1.3959278563874231
33778	-0.08628347655574681
43260	-0.4123699698032442
41240	0.1014632922837214
33764	0.0322934300797068
46349	-0.4123699698032442
33763	-0.13569052098718581
46347	-0.4024885609169564
33765	0.2496844255780384
46346	-0.4123699698032442
33760	-0.2345046098500638
33762	-0.30367447205407844
33761	0.5757709188255358
33767	-0.3629629253718052
46341	-0.4024885609169564
46342	0.4473126033037944
41256	-0.4123699698032442
33714	-0.3926071520306686
90815	0.5066010566215212
45387	-0.30367447205407844
90814	-0.29379306316779064
33715	-0.2443860187363516
33712	-0.33331869871294184
45389	-0.4123699698032442
33713	0.6054151454843992
90810	-0.4024885609169564
33716	-0.0665206587831712
48617	-0.007232205465444402
90813	0.8326875498690186
48618	-0.4123699698032442
48615	-0.4024885609169564
48616	-0.27403024539521503
48611	-0.3432001075992296
33710	0.9512644565044721
48612	-0.372844334258093
33711	0.022412021193419
48610	-0.4123699698032442
46391	-0.3629629253718052
46390	-0.4123699698032442
41224	-0.31355588094036624
46392	-0.3926071520306686
46394	-0.27403024539521503
43240	-0.0467578410105956
45380	-0.32343728982665404
45381	-0.4024885609169564
33709	0.8820945943004576
45383	-0.3926071520306686
39083	-0.32343728982665404
45385	0.1409889278288726
90806	3.243751318123242
33701	1.2378253142068183
33702	0.121226110056297
90805	0.012530612307131199
90804	0.1607517456014482
33703	0.1409889278288726
90803	-0.11592770321461021
33704	0.1113447011700092
33705	1.2773509497519695
90802	-0.2443860187363516
90801	-0.4123699698032442
42122	-0.4123699698032442
33706	-0.31355588094036624
48629	-0.2443860187363516
33707	0.4275497855312188
33708	-0.2147417920774882
48624	-0.2147417920774882
48625	-0.26414883650892723
48626	-0.3827257431443808
42129	-0.3629629253718052
48621	-0.4024885609169564
48622	-0.3827257431443808
90808	0.022412021193419
42127	-0.372844334258093
90807	0.6054151454843992
48623	-0.32343728982665404
41230	-0.0467578410105956
39090	-0.09616488544203461
39092	-0.4123699698032442
45390	-0.372844334258093
39095	-0.31355588094036624
43222	1.9888123895646912
45369	-0.3926071520306686
45368	-0.4024885609169564
43221	1.8603540740429498
43220	1.850472665156662
45365	0.3089728788957652
33737	-0.4123699698032442
43224	-0.29379306316779064
43223	-0.14557192987347362
33733	-0.4024885609169564
43229	-0.10604629432832241
43228	0.9117388209593209
43227	-0.29379306316779064
82072	0.022412021193419
82071	-0.4123699698032442
46373	-0.16533474764604922
82070	0.0421748389659946
46375	0.0817004745111458
46374	-0.4123699698032442
45360	-0.4123699698032442
43231	-0.15545333875976142
48607	-0.32343728982665404
43230	0.8228061409827307
48608	-0.4123699698032442
48609	-0.30367447205407844
43232	-0.26414883650892723
42103	0.2595658344643262
43235	0.3979055588723554
42104	0.6350593721432626
45377	-0.0467578410105956
42101	1.751658576293784
48601	0.7239920521198527
48602	2.008575207337267
82082	-0.4123699698032442
48603	1.2477067230931063
48604	1.0797227720262135
46385	-0.2147417920774882
46384	-0.4123699698032442
46383	1.5737932163406037
45373	0.8326875498690186
41216	-0.4123699698032442
45371	-0.2443860187363516
45370	-0.4123699698032442
39041	-0.372844334258093
54180	-0.3827257431443808
39042	0.0026492034208433985
39046	-0.15545333875976142
39047	-0.31355588094036624
43209	-0.19497897430491262
32621	-0.4123699698032442
43205	0.7832805054375795
32622	-0.4123699698032442
49701	-0.4123699698032442
43206	-0.372844334258093
43207	-0.16533474764604922
43201	-0.0368764321243078
43202	-0.0467578410105956
32626	-0.26414883650892723
43203	-0.007232205465444402
43204	-0.2147417920774882
49709	-0.3530815164855174
49707	0.862331776527882
32628	-0.3629629253718052
32609	-0.26414883650892723
39051	-0.2345046098500638
39056	-0.13569052098718581
54170	-0.4123699698032442
39059	-0.372844334258093
54173	-0.4123699698032442
39058	-0.4123699698032442
54174	-0.4123699698032442
49713	-0.4024885609169564
54175	-0.4123699698032442
49715	-0.3926071520306686
54177	-0.4024885609169564
43219	0.220040198919175
32610	7.907776312451084
49712	-0.31355588094036624
32611	-0.3530815164855174
43214	5.427542681992846
42167	-0.25426742762263943
43215	2.9176648248757444
43212	1.0500785453673502
32614	-0.3926071520306686
43213	2.5224084694242324
32615	-0.27403024539521503
32616	-0.4123699698032442
43210	6.376157935076475
42164	-0.2345046098500638
43211	-0.3926071520306686
32618	-0.4024885609169564
49719	-0.3926071520306686
32619	-0.3827257431443808
44272	-0.3827257431443808
44273	-0.3827257431443808
39063	-0.4123699698032442
44274	-0.4123699698032442
44270	-0.32343728982665404
54162	-0.3530815164855174
39069	-0.3827257431443808
54161	-0.3926071520306686
47460	-0.26414883650892723
47469	-0.4123699698032442
32643	-0.3432001075992296
32644	-0.4123699698032442
54169	-0.4123699698032442
32641	-0.32343728982665404
32640	-0.372844334258093
54166	-0.007232205465444402
54165	-0.33331869871294184
47468	-0.4123699698032442
42133	-0.4123699698032442
44276	-0.4024885609169564
44275	-0.4024885609169564
44278	0.0421748389659946
42134	-0.14557192987347362
39073	-0.3432001075992296
39074	-0.2443860187363516
39071	-0.3926071520306686
44280	-0.3827257431443808
44281	0.2892100611231896
42140	-0.4123699698032442
10282	-0.372844334258093
10281	-0.4123699698032442
39079	-0.4123699698032442
54151	-0.3432001075992296
47471	-0.4123699698032442
10280	-0.4123699698032442
54157	-0.3530815164855174
54154	-0.224623200963776
54153	-0.2443860187363516
54156	-0.4123699698032442
54155	-0.31355588094036624
42141	0.6449407810295503
44288	-0.4024885609169564
44287	-0.4123699698032442
44286	-0.3827257431443808
54140	-0.3432001075992296
47441	-0.26414883650892723
32669	-0.30367447205407844
32668	-0.4123699698032442
32667	-0.4123699698032442
47443	-0.3926071520306686
47446	-0.3629629253718052
54143	0.4868382388489456
32666	-0.4024885609169564
47448	-0.33331869871294184
54149	-0.4123699698032442
32664	-0.4123699698032442
47452	-0.372844334258093
54130	-0.14557192987347362
54139	-0.4123699698032442
32656	-0.33331869871294184
33781	0.4473126033037944
47454	-0.2443860187363516
33782	-0.25426742762263943
32653	-0.25426742762263943
54135	-0.28391165428150283
54136	-0.26414883650892723
32655	-0.4024885609169564
33786	-0.4123699698032442
54138	-0.372844334258093
32680	-0.4123699698032442
42171	-0.3827257431443808
09574	-0.4123699698032442
47429	-0.3926071520306686
54129	-0.4123699698032442
32686	-0.4123699698032442
54124	-0.3827257431443808
54125	-0.4123699698032442
47421	0.318854287782053
47424	-0.3629629253718052
54121	-0.4123699698032442
39038	-0.3432001075992296
82009	0.3880241499860676
82007	-0.32343728982665404
82005	-0.4024885609169564
82001	1.5935560341131791
47438	-0.4123699698032442
54114	-0.3629629253718052
54115	0.2595658344643262
54110	-0.3827257431443808
39039	-0.4024885609169564
47433	-0.372844334258093
54112	-0.3926071520306686
47432	-0.3530815164855174
49676	-0.4024885609169564
49677	-0.19497897430491262
05068	-0.4123699698032442
05067	-0.4123699698032442
47532	-0.3629629253718052
05060	-0.08628347655574681
49670	-0.4024885609169564
49665	-0.4024885609169564
49668	-0.4024885609169564
47523	-0.372844334258093
47520	-0.4123699698032442
47521	-0.4123699698032442
44333	2.008575207337267
05071	-0.4123699698032442
49660	-0.007232205465444402
49663	-0.4123699698032442
05045	-0.4123699698032442
49659	-0.3827257431443808
47512	-0.3926071520306686
05047	-0.3926071520306686
49657	-0.372844334258093
49654	-0.4123699698032442
44320	0.4967196477352334
05040	-0.3827257431443808
44321	-0.29379306316779064
44325	-0.4024885609169564
49653	-0.4024885609169564
49651	-0.3432001075992296
49650	-0.4123699698032442
05059	-0.4123699698032442
44319	-0.0665206587831712
49648	-0.4123699698032442
47501	0.022412021193419
18510	2.1567963406315838
49649	-0.4024885609169564
18512	0.1409889278288726
10310	0.7536362787787162
05055	-0.4123699698032442
49643	-0.4024885609169564
10312	0.5560081010529602
10314	1.7318957585212085
49646	-0.28391165428150283
05051	-0.4024885609169564
44311	-0.18509756541862482
44310	0.121226110056297
44314	-0.3432001075992296
44313	-0.0665206587831712
44312	0.1014632922837214
49640	-0.4123699698032442
18518	-0.17521615653233702
18517	-0.3432001075992296
18519	-0.076402067669459
35967	-0.18509756541862482
35968	-0.11592770321461021
35961	-0.4024885609169564
49635	-0.372844334258093
35962	-0.3827257431443808
49633	-0.4024885609169564
35960	-0.17521615653233702
49637	-0.4024885609169564
49636	-0.3926071520306686
18504	-0.2345046098500638
18505	-0.19497897430491262
18503	0.269447243350614
49630	-0.4123699698032442
18508	0.5560081010529602
49631	-0.3629629253718052
18509	0.0915818833974336
18507	-0.08628347655574681
35978	-0.372844334258093
49629	-0.3629629253718052
05032	-0.3432001075992296
49621	-0.4024885609169564
35971	-0.4123699698032442
05033	-0.3629629253718052
05030	-0.4123699698032442
35974	-0.4024885609169564
35976	0.1409889278288726
49627	-0.4123699698032442
05038	-0.4123699698032442
49620	-0.3827257431443808
05001	-0.2048603831912004
49617	-0.3827257431443808
49616	-0.3530815164855174
49615	-0.3926071520306686
49614	-0.4024885609169564
35986	-0.29379306316779064
49613	-0.4123699698032442
35983	-0.4024885609169564
35981	-0.4123699698032442
49610	-0.3926071520306686
35980	-0.4024885609169564
05009	-0.3629629253718052
11803	1.6034374429994669
32601	0.0915818833974336
32603	-0.4123699698032442
11801	0.7832805054375795
32606	0.4275497855312188
32605	2.2062033850630227
32608	0.4769568299626578
11804	-0.3926071520306686
32607	1.4354534919325743
92933	-0.4123699698032442
49601	0.5955337365981114
35990	-0.4123699698032442
77020	-0.3530815164855174
77021	-0.17521615653233702
06117	0.1607517456014482
06119	-0.0467578410105956
06118	-0.16533474764604922
46403	-0.3926071520306686
46402	-0.17521615653233702
46405	-0.31355588094036624
06110	-0.076402067669459
06111	0.121226110056297
46404	-0.2048603831912004
06112	0.012530612307131199
06114	-0.31355588094036624
06115	-0.372844334258093
77029	-0.33331869871294184
77028	-0.3530815164855174
77027	1.45521630970515
77026	-0.2147417920774882
77025	0.9907900920496233
46407	-0.4024885609169564
46406	-0.3926071520306686
77024	3.243751318123242
46409	-0.3629629253718052
77023	-0.27403024539521503
46408	-0.28391165428150283
77022	-0.29379306316779064
77030	32.255567808264225
77031	-0.3827257431443808
77032	-0.3629629253718052
17402	2.2556104294944617
17403	5.269440139812241
17404	0.2299216078054628
17405	-0.27403024539521503
17406	-0.224623200963776
17407	-0.4024885609169564
17408	-0.27403024539521503
48532	3.223988500350666
06120	-0.3530815164855174
17401	-0.29379306316779064
77038	-0.4024885609169564
77037	-0.3432001075992296
22701	0.417668376644931
77039	-0.31355588094036624
22706	-0.4123699698032442
77034	0.0026492034208433985
77036	0.4967196477352334
77035	-0.31355588094036624
77042	-0.09616488544203461
77043	0.022412021193419
77040	-0.076402067669459
77041	-0.32343728982665404
77047	0.3880241499860676
77046	-0.33331869871294184
77045	-0.33331869871294184
77044	-0.33331869871294184
90822	-0.2147417920774882
77049	-0.3629629253718052
90823	-0.4123699698032442
45458	0.0915818833974336
48529	-0.3629629253718052
22712	-0.4024885609169564
45459	1.9196425273606765
77051	-0.372844334258093
45440	0.3781427410997798
77053	-0.4123699698032442
77054	1.9591681629058277
06109	0.2990914700094774
06108	1.5441489896817402
06107	0.3089728788957652
06106	3.7477031713239195
06105	3.668651900233617
06103	-0.3432001075992296
35954	-0.3629629253718052
35953	-0.4024885609169564
45449	-0.30367447205407844
35952	-0.3926071520306686
06102	2.4631200161065054
35951	-0.32343728982665404
35950	-0.007232205465444402
77056	-0.10604629432832241
22727	-0.3629629253718052
77055	0.368261332213492
77058	0.7635176876650039
77057	5.467068317537997
35959	-0.4024885609169564
48519	-0.27403024539521503
77059	-0.31355588094036624
22726	-0.4123699698032442
35957	0.0322934300797068
35956	-0.3629629253718052
45435	-0.18509756541862482
10309	0.071819065624858
95988	-0.30367447205407844
44303	-0.33331869871294184
45434	-0.14557192987347362
44304	2.888020598216881
10308	-0.2147417920774882
44301	-0.4123699698032442
22734	-0.4123699698032442
44302	0.3583799233272042
10305	3.1054115937152127
45431	0.2496844255780384
45430	-0.4024885609169564
10304	0.7338734610061406
06151	-0.4123699698032442
45433	-0.15545333875976142
10307	-0.33331869871294184
45432	0.1311075189425848
10306	1.0994855897987892
10301	0.7931619143238674
44309	-0.4123699698032442
10303	-0.30367447205407844
78912	-0.4123699698032442
10302	-0.32343728982665404
45439	-0.007232205465444402
44307	1.3860464475011354
22733	-0.4123699698032442
44308	0.022412021193419
44305	-0.31355588094036624
44306	-0.32343728982665404
45426	-0.33331869871294184
22747	-0.4024885609169564
45424	0.0520562478522824
45423	-0.4123699698032442
45422	-0.4123699698032442
06160	-0.4123699698032442
45420	0.0421748389659946
95993	-0.11592770321461021
95991	1.554030398568028
45429	3.530312175825588
45428	-0.29379306316779064
45427	-0.4123699698032442
49696	-0.3827257431443808
49690	-0.33331869871294184
95959	-0.19497897430491262
95962	-0.4123699698032442
77002	1.0797227720262135
35905	-0.3926071520306686
95961	-0.372844334258093
77003	-0.25426742762263943
35906	-0.224623200963776
05081	-0.3926071520306686
35907	-0.3629629253718052
45410	-0.3530815164855174
95963	-0.31355588094036624
77006	0.3979055588723554
95966	0.3089728788957652
35901	1.1785368608890916
95965	-0.28391165428150283
77007	0.0026492034208433985
35903	0.8425689587553064
77004	1.3662836297285599
45415	0.8722131854141698
45414	0.170633154487736
77005	0.5856523277118236
35904	-0.33331869871294184
06135	-0.4123699698032442
45417	-0.056639249896883404
45416	-0.4024885609169564
06134	-0.4123699698032442
77008	1.2773509497519695
05089	-0.14557192987347362
45419	-0.2147417920774882
